en,es
"If we are making a fruit forest, we increase the percentage of fruit-bearing trees.It could be a flowering forest, a forest that attracts a lot of birds or bees, or it could simply be a native, wild evergreen forest.We collect the seeds and germinate sapli","Si estamos haciendo un bosque de frutas, aumentamos el porcentaje de árboles que tienen frutas.Podra ser un bosque de flor, un bosque que atrae muchas aves o abejas, o simplemente podra ser un bosque nativo y salvador.Recollectamos las semillas y germinamos sapli."
"We make sure that trees belonging to the same layer are not planted next to each other, or they will fight for the same vertical space when they grow tall.","Aseguramos que los árboles de la misma capa no se plantan juntos a otros, o lucharán por el mismo espacio vertical cuando crecen altura."
We plant the saplings close to each other.,Plantamos las agujas cerca del otro.
"On the surface, we spread a thick layer of mulch, so when it's hot outside the soil stays moist.","En la superficie, propagamos una pequea capa de mulch, as que cuando está cálido fuera, el suelo se mantiene hmedo."
"When it's cold, frost formation happens only on the mulch, so soil can still breathe while it's freezing outside.","Cuando es fro, la formación de engelo ocurre solo en el mulch, as que el suelo todava puede respirar mientras está congelando fuera."
"The soil is very soft -- so soft, that roots can penetrate into it easily, rapidly.","El suelo es muy molesto, tan molesto que las races pueden entrar en él fácilmente, rápidamente."
"Initially, the forest doesn't seem like it's growing, but it's growing under the surface.","Inicialmente, el bosque parece que está creciendo, pero está creciendo bajo la superficie."
"In the first three months, roots reach a depth of one meter.","En los primeros tres meses, las races alcanzan una profundidad de un metro."
"These roots form a mesh, tightly holding the soil.",Estas races forman una mesh que mantiene el suelo con cierta prueba.
Microbes and fungi live throughout this network of roots.,Los microbios y los hongos viven en toda esta red de races.
"So if some nutrition is not available in the vicinity of a tree, these microbes are going to get the nutrition to the tree.","As que si alguna nutrición no está disponible en el cerca de un árbol, estos microbios llevarán la nutrición al árbol."
"Whenever it rains, magically, mushrooms appear overnight.","Cada vez que lleve, mágicamente, aparecen hongos de la noche a la maana."
And this means the soil below has a healthy fungal network.,Y esto significa que el suelo debajo tiene una red de hongos saludable.
"Once these roots are established, forest starts growing on the surface.","Una vez que se establecen estas races, el bosque empieza a crecer en la superficie."
"As the forest grows we keep watering it -- for the next two to three years, we water the forest.","A medida que crece el bosque lo mantienemos arrojando, durante los próximos dos o tres aos, arrojando el bosque."
"We want to keep all the water and soil nutrition only for our trees, so we remove the weeds growing on the ground.","Queremos mantener toda la nutrición del agua y el suelo solo para nuestros árboles, as que eliminamos las algas que crecen en el suelo."
"As this forest grows, it blocks the sunlight.Eventually, the forest becomes so dense that sunlight can't reach the ground anymore.Weeds cannot grow now, because they need sunlight as well.","A medida que este bosque crece, bloquea la luz solar.Luego, el bosque se vuelve tan denso que la luz solar ya no puede llegar al suelo.Los malos no pueden crecer ahora, porque también necesitan la luz solar."
"At this stage, every single drop of water that falls into the forest doesn't evaporate back into the atmosphere.","En este escenario, cada cada de agua que cae en el bosque no se evapora a la atmósfera."
This dense forest condenses the moist air and retains its moisture.,Este bosque denso condenza el aire humildo y retenece su humedad.
We gradually reduce and eventually stop watering the forest.,Después reducimos y finalmente dejarmos de arrojar el bosque.
"And even without watering, the forest floor stays moist and sometimes even dark.","Y incluso sin agua, el suelo del bosque se mantiene humildo y a veces incluso oscuro."
"Now, when a single leaf falls on this forest floor, it immediately starts decaying.","Cuando una sola hoja cae en este suelo del bosque, inmediatamente empieza a descomponer."
"This decayed biomass forms humus, which is food for the forest.","Esta biomasa descompuesta forman humus, que es alimento para el bosque."
"As the forest grows, more leaves fall on the surface -- it means more humus is produced, it means more food so the forest can grow still bigger.","Conforme crece el bosque, más hojas caen en la superficie, significa que se produce más humus, significa más comida para que el bosque puede crecer an más grande."
And this forest keeps growing exponentially.,Y este bosque se contina creciendo exponencialmente.
"Once established, these forests are going to regenerate themselves again and again -- probably forever.","Una vez establecido, estos bosques se regenerarán una y otra vez, probablemente para siempre."
"In a natural forest like this, no management is the best management.","En un bosque natural como este, ninguna gestión es la mejor gestión."
It's a tiny jungle party.,Es una pequea fiesta de la jungla.
 This forest grows as a collective.,Este bosque crece como un colectivo.
"If the same trees -- same species -- would have been planted independently, it wouldn't grow so fast.","Si los mismos árboles, la misma especie, hubieran sido plantados independientemente, no crecera tan rápido."
And this is how we create a 100-year-old forest in just 10 years.,Y as es como creamos un bosque de 100 aos en solo 10 aos.
Thank you very much.,Muchas gracias.
"In 1997, a French woman named  Jeanne Calment passed away after 122 years and 164 days on this Earth, making her the oldest known  person in history.","En 1997, una francesa llamada Jeanne Calment murió después de 122 aos y 164 das en esta Tierra, lo que la hizo la persona más vieja conocida de la historia."
