en_corruption_1,es_corruption_1,en_corruption_2,es_corruption_2,en_corruption_3,es_corruption_3
"When it's cold, frost formation happens only an th mulch, so sole can still breathe while it's freezing outside.","['Cuando está frío, la formación de frío ocurre solo una mulcha, así que el sol todavía puede respirar mientras está limpiando.']","When et's cald, frost formation happens only an the mulch, so soil can still breathe while it's freezing outside.","['Cuando está frío, la formación de frío ocurre solo una mulcha, así que el suelo todavía puede respirar mientras está limpiando.']","When it's cold, frost formation happens onyl an the mulch, yahet soil can still breathe while it's freezing outside.","['Cuando es frío, la formación de frío sucede onil o la leche, el suelo de yahet todavía puede respirar mientras está limpiando.']"
"The soil is very soft -- so soft, that roots came penetrate into it easily, rapidly.","['El suelo es muy suave, tan suave, que las raíces se penetraron fácilmente, rápidamente.']","The soil is very soft -- so soft, that roots can penetrate into it easily, raperly.","['El suelo es muy brillante, tan brillante, que las raíces pueden penetrar fácilmente, más violentamente.']","thw soil is very soft -- sow soft, that roots can penetrate in_to it eazily, rapidly.","['ese suelo es muy brillante, muy brillante, que las raíces pueden penetrar fácilmente, rápidamente.']"
"Initially, the forest doesn't seam like it's growing, but it's growing andr the surface.","['En principio, el bosque no parece que esté creciendo, pero está creciendo y la superficie.']","Initially, the forest doesn't seem like it's growing, but its's growing under the surface.","['En principio, el bosque no parece que esté creciendo, pero está creciendo bajo la superficie.']","Initially, the forest doesn't seem like it's growing, put it's growing under thw surface.","['Por último, el bosque no parece que esté creciendo, pongo que está creciendo bajo esa superficie.']"
"In the first tree months, roots reach a depth of noone meter.","['En los primeros meses de árbol, las raíces alcanzan una profundidad de ningún metro.']","In the first three months, roots reach a depth ovoe one meter.","['En los primeros tres meses, las raíces alcanzan un óvoe de profundidad un metro.']","In the first three month, roots reach a depth of one meter.","['En los primeros tres meses, las raíces alcanzan una profundidad de un metro.']"
"These roots froem a mesh, tightly holding the soil.","['Estas raíces desde un mezclo, manteniendo fuertemente el suelo.']","These roots form a mesh, tightly holding the soil.","['Estas raíces forman un mezclo, que mantiene fuertemente el suelo.']","These roots form and mesh, tightly holding the soil.","['Estas raíces forman y se mezclan, con fuerza fuerte el suelo.']"
Microbes and fungi live throughout this network of roots.,['Los microbios y los hongos viven en toda esta red de raíces.'],Microbes and fungi live throughout this network of roots.,['Los microbios y los hongos viven en toda esta red de raíces.'],Microbes and fungi live thruout this network from roots.,['Los microbios y los hongos viven por esta red de raíces.']
"So if some nutrition is not available in the vicinity of a tree, thes microbes are going to get thee nutrition to the tree.","['Si alguna nutrición no está disponible en la vicinidad de un árbol, estos microbios obtendrán la nutrición al árbol.']","So if so nutrition is not avaiable in the visinity off a tree, these microbes are going to git tjhe nutrition to the tree.","['Así que si la nutrición no es disponible en la visinidad de un árbol, estos microbios van a dar la nutrición al árbol.']","So it some nutrition his not available i the vicinity of a tee, these microbes are going to get thee nutrition qu the three.","['Así que alguna nutrición no es disponible en la vicinidad de un té, estos microbios obtendrán la nutrición que los tres.']"
"when_ever it rains, magically, mushrooms appear overnight.","['cuando se llueve, mágicamente, los huevos aparecen a la noche.']","Whenever it rains, magically, mushrooms appear overnight.","['Cuando llueve, mágicamente, los huevos aparecen a la noche.']","when_ever it rains, magically, mushrooms apper overnight.","['cuando se llueva, mágicamente, los huevos aparecen a la noche.']"
And thus means the soil below has and healthy fungal network.,['Y eso significa que el suelo debajo tiene y una red de hongos saludable.'],And this means the soil below has i healthy fungal network.,['Y esto significa que el suelo debajo tiene una red de hongos saludable.'],And this mens the soile below have a healthy fungal network.,['Y estos hombres de la superficie tienen una red de hongos saludable.']
"Once these roots or established, forest starst growing on the surface.","['Una vez que estas raíces o establecidas, el bosque empieza a crecer en la superficie.']","Once these roots are established, farest starts growing of the surface.","['Una vez que se establecen estas raíces, el más largo empieza a crecer de la superficie.']","Once these roots are established, frost startes growing on the surfiece.","['Una vez que se establecen estas raíces, el fruto comienza a crecer en la superficie.']"
"As the forest grows we keep watering it -- for thw nest two to three years, we water thw forest.","['Cuando el bosque crece seguimos aguardando, durante dos a tres años, aguardamos ese bosque.']","As the forest grows we keep watering it -- for the next two to three years, we watter the forest.","['Mientras crece el bosque lo aguantamos, durante los próximos dos o tres años, aguantamos el bosque.']","As the forest grows were keap watering she -- for the next two to three years, we water they farest.","['A medida que crece el bosque estaba aguantando -- durante los próximos dos o tres años, aguantamos agua más lejos.']"
"We wants to keep all the water and soil nutrition only for owr trees, soen we remove the weeds growing on the ground.","['Queremos mantener toda la nutrición del agua y la nutrición del suelo solo para los propios árboles, que removemos las dulces que crecen en el suelo.']","We want to keep at the wather and soil nutrition only for our trees, so we remove the weeds groing on the ground.","['Queremos mantener el agua y la nutrición del suelo solo para nuestros árboles, así que removemos las dulces que crecen en el suelo.']","We wand to keep all the watter an sole nutrition only for owe tress, said we remove the weeds growing on th grond.","['Queremos mantener todo el agua una nutrición sola por su trastorno, dijeron que removemos las dulces que crecen en el hongo.']"
"As this forest grows, it blocks the sunlight.Eventually, the forest becomes so dense that sunlight can't reach the grouned anymore.Weeds cannot grow hor, because thy need sunlight as wall.","['Cuando este bosque crece, bloquea la luz solar.Finalmente, el bosque se vuelve tan denso que la luz solar no puede llegar al suelo.Las dulces no pueden crecer hormigas, porque necesitan luz solar como pared.']","As this forest grows, it blocks the sunlight.Eventually, the forest becomes yahet dense tandt sunlight can't reach the group anymore.Weeds cannot grow own, because they need sunlight as well.","['A medida que este bosque crece, bloquea la luz solar.Finalmente, el bosque se convierte en una luz solar densa de yahet ya no puede llegar al grupo.Las aguas no pueden crecer propias, porque también necesitan luz solar.']","As thes forest grows, it blocks the sunlight.Eventually, the forest becomes soe dence that sunlight can't reach the gound anymore.Weeds cannot gro nme, be_cause ther need sunlight as well.","['Cuando este bosque crece, bloquea la luz solar.Finalmente, el bosque se convierte en dentro de que la luz solar no puede llegar a la superficie.Las aguas no pueden crecer, porque tampoco necesitan luz solar.']"
