en_corruption_1,es_corruption_1,en_corruption_2,es_corruption_2,en_corruption_3,es_corruption_3
"Now you would expect, given that, that they would choose an alternate route around the Sirens, but instead Odysseus says, ""I want to hear that song.","['Ahora esperaran, dado eso, que elegiran una ruta alternativa alrededor de los Sirenes, pero en cambio Odiseo dice: ""Quiero escuchar esa canción.']","Now you would expect, given that, that they would choose an alternate rout around tghe Sirens, but instade Odysseus says, ""I whant to hear that song.","['Ahora esperaran, dado eso, que elegiran una alternativa acerca del tghe Sirens, pero instado Odiseo dice: ""Quiero escuchar esa canción.']","Now you would except, given theat, thet thy would chews an alternate route around thw Sirens, but instead Odysseus seis, ""we want to hear that song.","['Ahora, excepto, dado el teat, tet tet te mta una ruta alternativa alrededor de te sirnes, pero en cambio, Odiseo seis, ""queremos escuchar esa canción.']"
"And so what I'm going to do is I'm going to pour wax in the ears of you and a the men -- stay with me -- so that you can't hear the song, and then I'm going to have you tie may to the mast so that I cane listen and we can all sail by unaffected.""","['Y entonces lo que voy a hacer es arrojar cero en los odos de Uds.y a los hombres, permanecer conmigo, para que no puedan or la canción, y luego voy a tener que tienes el poco en el masto para que puedo escuchar y que todos podemos volar sin afectado"".']","And so what I'm going to do is I'm going two pour wax it thge ears of you and all the men -- stae whith me -- so that you can't hear the song, and then I'm going too haven you tie me to the mast so but and can listen and we can all sail by unaffected.""","['Y entonces lo que voy a hacer es voy a dos odos de cero y de todos los hombres, y voy a orme, para que no puedan escuchar la canción, y luego también me voy a escucharme al masto para que puedan escuchar y todos podemos volar sin afectado"".']","And so what I'm going to dor us I'm going to pour wax in the ears on yow and all thw men -- stay with me -- so that you cane't hear the song, and then iy'm going to of you tie me to the mast so thta if can leasten and we can all sail biy unaffected.""","['Y entonces lo que voy a hacer nos voy a arrojar cero en los odos sobre yo, y todos los hombres, quedarán conmigo, para que no puedan escuchar la canción, y luego voy a de ustedes me acercaran al máximo para que todos puedan menosen y todos vayamos en el biy sin afectado"".']"
So this is a captain putting the life av aver single person on the ship at risk so that he can hear a song.,['Este es un capitán que pone a una sola persona en el barco en riesgo para que pueda escuchar una canción.'],So thsi is a captain putting the life of every singl person no the ship at resk san theat he can hear a song.,['As que thsi es un capitán que pone la vida de cada persona de canción sin el barco en el resk san elat puede escuchar una canción.'],So this is a captain puting the life of every single person on the ship at resk sane that he can here the song.,['Este es un capitán poniendo la vida de cada persona en el barco en el resk sano que puede aqu la canción.']
"And I'd like to think if this was the case, they probably would have rehearsed she a few times.","['Y me gustara pensar que si ese fuera el caso, probablemente la habran escuchado algunas veces.']","And I'd look two think if this was the case, they probably would have rehersed it ah few tims.","['Y miraré a dos pienso que si ese fuera el caso, probablemente lo habran regresado a pocos tims.']","And I'd like to think it this was the case, they propley would have rehearsed it a few time.","['Y me gustara pensar que este fue el caso, lo habran ensayado unos pocos tiempos.']"
"Odysseus would have said, ""Okay, let's do a dry run.","['Odiseo habra dicho: ""Bueno, hagamos un corriente seco.']","Odysseus would have said, ""Okay, let's du a drye run.","['Odiseo habra dicho: ""Bueno, vamos a correr.']","Odysseus would have said, ""Okay, lat's do a drye ran.","['Odiseo habra dicho: ""Bueno, latas hacen una pata.']"
"You tie me to the mast, and I'm going to bot an plead.","['Me tienes al masto, y voy a bot un pledo.']","You tie me to the mast, and I'm going to beg and plead.","['Me tienes al masto, y voy a pedir y pedir.']","You tie me to thw mast, and I'm gogin tow beg and plead.","['Me tienes a el masto, y soy el gogin tomando y pledo.']"
"And no mater what I say, you cannot untie me from the mast.","['Y ningn mater lo que digo, no puedes deshacerme del masto.']","And no matter what I say, yuo can_not untie met from the mast.","['Y sin importar lo que digo, yuo no puede desconocerse desde el masto.']","And on mater what he said, you canot untie me from the mast.","['Y en el mater lo que dijo, puedes deshacerme desde el masto.']"
"a right, so tie me to the mast.""","['un derecho, as que te acerca del masto"".']","All right, so tie me to the mast.""","['Muy bien, as que te encuentras a el masto"".']","All right, so tie me to thoy mast.""","['Muy bien, as que me encuentra en el masto"".']"
"And the first mate takes a rope and ties Odysseus to the mast in a nice knot.are Odysseus does his best job playacting and sais, ""Untie me.Untie onthe.I want to hear that song.Untie me.""And the first mate wisely resists and doesn't untie Odysseus.","['Y el primer compaero toma una cuerda y tienes a Odiseo al masto en un buen nudo.Os Odiseo hace su mejor trabajo tocando y saben, ""Me encuentra.Quiero escuchar esa canción.Me encuentra"".Y el primer compaero se resiste sabiamente y no resuelve a Odiseo.']","And the frest mate takes a rope and ties Odysseus two the mast in a nice knot.And Odysseus dus this best job playacting and says, ""Untie may.Untie mae.I want to hear that song.Untie knee.""an to first mate wisely resists and doesn't untie Odysseus.","['Y el compaero fresto toma una cuerda y tienes a Odiseo dos el masto en un buen nudo.Y Odiseo encuentra este mejor trabajo en el trabajo y dice: ""Puede.Untie mae.Quiero escuchar esa canción.Untie genio"".an el primer compaero se resiste sabiamente y no resuelve a Odiseo.']","than the first mat takes a rope and ties Odysseus to the mast in a needs knot.And Odysseus does his best job playacting and says, ""Untie my.Untie me.he want to hear tath song.Untie me.""And the first mate wisely resists and doesn't untie Odysseus.","['que la primera mata toma una cuerda y tienes a Odiseo al masto en una necesidad de nudo.Y Odiseo hace su mejor trabajo tocando y dice: ""Dejenme.Dejenme.Quiera escuchar una canción de tasa.Dejenme"".Y el primer compaero se resiste sabiamente y no resuelve a Odiseo.']"
"And then Odysseus says, ""I see that you can get is.","['Y luego Odiseo dice: ""Voy que puedes conseguirlo.']","And then Odysseus says, ""I see that yow can cet hit.","['Y luego Odiseo dice: ""Voy que yo puede golpear.']","an then Odysseus seis, ""has see that you can get it.","['en el entonces Odiseo seis, ""has ver que puedes conseguirlo.']"
"All right, untie me now aud we'll get so dinner.""","['Bueno, ahora apuntamos que llevarámos a la cena"".']","All rigth, untie onthe now and we'll gat some dinner.""","['Todo rigth, ahora y gataremos algo de cena"".']","at right, untie mae now anbd we'll geter same denir.""","['a la derecha, untie mae ahora anbd obtenemos el mismo denir"".']"
And the first mate hesitates.,['Y el primer compaero hésita.'],And the first mate hesitates.,['Y el primer compaero hésita.'],are the irst mate hesitates.,['eres el compaero irse eso retice.']
"He's like, ""Is this still the rehearsal, or should I untie him?""","['Dijo: ""Todava es la repetición, o debera despedirlo?""']","He's lik, ""Is this still the rehersal, or should if untie him?""","['Y él dice: ""Todava es la rehersala, o debera dejarlo?""']","He's like, ""Is this sill the rehearsal, or should i untie him?""","['Él dice: ""Es esto la repetición, o debera despedirlo?""']"
"And the first mat thinks, ""Well, I guess at some point the rehearsal has to end.""So he unties Odysseus, and Odysseus flips out.He's like, ""You idiot.You moron.If you do that tomorrow, I'll be dead, you'll be dead, evry single one of the men will be dead.","['Y la primera mata piensa: ""Bueno, supongo que en algn momento la repetición tiene que terminar"".As que unió a Odiseo, y Odiseo se resuelve.Es como: ""T idiota.T moron.Si lo haces maana, estarás muerto, estarás muerto, uno de los hombres estará muerto.']","And the first mate thikns, ""Well, I ges a soem pont the rehearsal has the and.""So he unties Odysseus, so Odysseus flips out.He's like, ""w idiot.You moron.If yow do that tomorrow, I'll be dead, you'll be dead, every singel one of the men will we dead.","['Y el primer compaero thikne: ""Bueno, yo es un pblico soem que la repetición tiene el y"".As que unió a Odiseo, as que Odiseo salió.Es como: ""Muy idiota.Si hagan eso maana, estarán muertos, estarán muertos, todos los hombres morirán.']","And the firts mate thinks, ""Well, I guess as soem pont the rehearsal has ot end.""So he unties Odysseus, and Odysseus flips out.hey's like, ""You idiot.your moron.it you boo at tomorrow, I'll be dead, you'll be dead, evry single one on the men will be ded.","['Y el compaero de los agujeros piensa: ""Bueno, supongo que como ese ponto la repetición tiene fin"".Entonces él unió a Odiseo, y Odiseo salió.es como: ""T idiota, tu morón, te molestas a maana, estarás muerto, estarás muerto, t estarás muerto, es muerto, una sola en los hombres será dedo.']"
